Date,Hospital,ED Trolleys,Ward Trolleys,Total,Surge Capacity in Use (Full report @14:00),Delayed Transfers of Care (As of Midnight),No of Total Waiting >24hrs,No of >75+yrs Waiting >24hrs,Region
19/05/2023,Our Lady's Hospital Navan,5,0,5,0,3,,,HSE Dublin & North East
19/05/2023,CHI at Crumlin,1,,1,,1,,,HSE Dublin & Midlands
19/05/2023,CHI at Tallaght,0,,0,,1,,,HSE Dublin & Midlands
19/05/2023,HSE Dublin and North East Total,36,2,38,26,111,1,0,
19/05/2023,MRH Mullingar,16,0,16,0,0,,,HSE Dublin & Midlands
19/05/2023,MRH Portlaoise,0,0,0,0,7,,,HSE Dublin & Midlands
19/05/2023,MRH Tullamore,0,0,0,3,6,,,HSE Dublin & Midlands
19/05/2023,Naas General Hospital,9,2,11,2,8,,,HSE Dublin & Midlands
19/05/2023,St. James's Hospital,14,0,14,0,55,,,HSE Dublin & Midlands
19/05/2023,Tallaght University Hospital,25,0,25,14,39,5,,HSE Dublin & Midlands
19/05/2023,St Luke's General Hospital Kilkenny,5,0,5,26,12,,,
19/05/2023,St. Vincent's University Hospital,20,,20,25,41,,,HSE Dublin & South East
19/05/2023,Tipperary University Hospital,13,0,13,12,1,7,,HSE Dublin & South East
19/05/2023,HSE Dublin and Midlands Total,104,2,106,82,173,12,0,
19/05/2023,Wexford General Hospital,0,0,0,2,5,,,HSE Dublin & South East
19/05/2023,Cork University Hospital,19,8,27,23,44,1,,HSE South West
19/05/2023,Mercy University Hospital,14,0,14,8,25,5,,HSE South West
19/05/2023,UH Kerry,8,0,8,13,17,4,,HSE South West
19/05/2023,UH Limerick,4,26,30,29,16,,,HSE Mid West
19/05/2023,Galway University Hospital,23,8,31,22,34,3,,HSE West & North West
19/05/2023,Letterkenny University Hospital,6,,6,6,12,1,,HSE West & North West
19/05/2023,HSE Dublin and South East Total,74,42,116,103,174,14,0,
19/05/2023,Portiuncula University Hospital,2,0,2,1,3,,,HSE West & North West
19/05/2023,Sligo University Hospital,8,17,25,9,9,10,,HSE West & North West
19/05/2023,National Total,226,73,299,221,487,41,Unnamed: 20_level_1,
20/05/2023,Cavan General Hospital,0,1,1,0,3,,,HSE Dublin & North East
20/05/2023,Connolly Hospital,0,0,0,15,11,,,HSE Dublin & North East
20/05/2023,Mater Misericordiae University Hospital,13,,13,0,42,,,HSE Dublin & North East
20/05/2023,Our Lady of Lourdes Hospital,6,1,7,8,24,,,HSE Dublin & North East
20/05/2023,Our Lady's Hospital Navan,0,0,0,0,3,,,HSE Dublin & North East
20/05/2023,CHI at Crumlin,1,,1,,1,,,HSE Dublin & Midlands
20/05/2023,CHI at Tallaght,0,,0,,1,,,HSE Dublin & Midlands
20/05/2023,HSE Dublin and North East Total,20,2,22,23,113,0,0,
20/05/2023,MRH Mullingar,7,0,7,0,0,,,HSE Dublin & Midlands
20/05/2023,MRH Portlaoise,8,0,8,0,7,,,HSE Dublin & Midlands
20/05/2023,MRH Tullamore,0,0,0,0,6,,,HSE Dublin & Midlands
20/05/2023,Naas General Hospital,5,,5,0,7,,,HSE Dublin & Midlands
20/05/2023,St. James's Hospital,10,0,10,0,53,,,HSE Dublin & Midlands
20/05/2023,Tallaght University Hospital,11,0,11,6,39,,,HSE Dublin & Midlands
20/05/2023,St Luke's General Hospital Kilkenny,0,0,0,22,11,,,
20/05/2023,St. Vincent's University Hospital,6,,6,22,39,,,HSE Dublin & South East
20/05/2023,Tipperary University Hospital,0,,0,9,1,,,HSE Dublin & South East
20/05/2023,HSE Dublin and Midlands Total,46,2,48,59,167,0,0,
20/05/2023,Wexford General Hospital,0,,0,3,5,,,HSE Dublin & South East
20/05/2023,Cork University Hospital,16,4,20,15,46,,,HSE South West
20/05/2023,Mercy University Hospital,13,0,13,8,25,2,,HSE South West
20/05/2023,UH Kerry,8,,8,11,17,,,HSE South West
20/05/2023,UH Limerick,5,23,28,23,13,,,HSE Mid West
20/05/2023,Galway University Hospital,26,0,26,22,31,2,,HSE West & North West
20/05/2023,Letterkenny University Hospital,0,2,2,0,13,1,,HSE West & North West
20/05/2023,HSE Dublin and South East Total,68,29,97,82,170,5,0,
20/05/2023,Portiuncula University Hospital,3,0,3,0,4,,,HSE West & North West
20/05/2023,Sligo University Hospital,9,10,19,8,9,6,,HSE West & North West
20/05/2023,National Total,152,53,205,172,475,15,Unnamed: 20_level_1,
21/05/2023,Cavan General Hospital,3,,3,6,3,,,HSE Dublin & North East
21/05/2023,Connolly Hospital,0,0,0,15,11,,,HSE Dublin & North East
21/05/2023,Mater Misericordiae University Hospital,26,,26,0,42,1,,HSE Dublin & North East
21/05/2023,Our Lady of Lourdes Hospital,10,1,11,10,24,,,HSE Dublin & North East
21/05/2023,Our Lady's Hospital Navan,1,0,1,2,3,,,HSE Dublin & North East
21/05/2023,CHI at Crumlin,2,,2,,1,,,HSE Dublin & Midlands
21/05/2023,CHI at Tallaght,0,,0,,1,,,HSE Dublin & Midlands
21/05/2023,HSE Dublin and North East Total,42,1,43,33,113,1,0,
21/05/2023,MRH Mullingar,18,3,21,3,0,2,,HSE Dublin & Midlands
21/05/2023,MRH Portlaoise,3,0,3,0,7,,,HSE Dublin & Midlands
21/05/2023,MRH Tullamore,0,0,0,0,6,,,HSE Dublin & Midlands
21/05/2023,Naas General Hospital,22,2,24,0,7,2,,HSE Dublin & Midlands
21/05/2023,St. James's Hospital,10,0,10,0,53,,,HSE Dublin & Midlands
21/05/2023,Tallaght University Hospital,11,,11,6,39,,,HSE Dublin & Midlands
21/05/2023,St Luke's General Hospital Kilkenny,2,0,2,11,11,,,
21/05/2023,St. Vincent's University Hospital,13,,13,22,39,,,HSE Dublin & South East
21/05/2023,Tipperary University Hospital,3,0,3,12,1,,,HSE Dublin & South East
21/05/2023,HSE Dublin and Midlands Total,83,6,89,54,167,4,0,
21/05/2023,Wexford General Hospital,0,0,0,3,5,,,HSE Dublin & South East
21/05/2023,Cork University Hospital,26,9,35,19,46,3,,HSE South West
21/05/2023,Mercy University Hospital,8,0,8,8,25,5,,HSE South West
21/05/2023,UH Kerry,16,0,16,12,17,3,,HSE South West
21/05/2023,UH Limerick,7,34,41,24,13,1,,HSE Mid West
21/05/2023,Galway University Hospital,30,3,33,0,31,10,,HSE West & North West
21/05/2023,Letterkenny University Hospital,0,1,1,0,13,1,,HSE West & North West
21/05/2023,HSE Dublin and South East Total,87,47,134,66,170,23,0,
21/05/2023,Portiuncula University Hospital,3,0,3,0,4,2,,HSE West & North West
21/05/2023,Sligo University Hospital,4,10,14,9,9,10,,HSE West & North West
21/05/2023,National Total,229,78,307,162,475,50,Unnamed: 20_level_1,
22/05/2023,Cavan General Hospital,7,2,9,3,3,,,HSE Dublin & North East
22/05/2023,Connolly Hospital,1,0,1,22,11,,,HSE Dublin & North East
22/05/2023,Mater Misericordiae University Hospital,30,,30,,42,6,,HSE Dublin & North East
22/05/2023,Our Lady of Lourdes Hospital,25,1,26,20,24,4,,HSE Dublin & North East
22/05/2023,Our Lady's Hospital Navan,0,0,0,4,3,,,HSE Dublin & North East
22/05/2023,CHI at Crumlin,4,,4,,1,,,HSE Dublin & Midlands
22/05/2023,CHI at Tallaght,0,,0,,1,,,HSE Dublin & Midlands
22/05/2023,HSE Dublin and North East Total,67,3,70,49,113,10,0,
22/05/2023,MRH Mullingar,6,8,14,,0,6,,HSE Dublin & Midlands
22/05/2023,MRH Portlaoise,2,0,2,0,7,,,HSE Dublin & Midlands
22/05/2023,MRH Tullamore,0,0,0,5,6,,,HSE Dublin & Midlands
22/05/2023,Naas General Hospital,22,3,25,8,7,8,,HSE Dublin & Midlands
22/05/2023,St. James's Hospital,32,0,32,0,53,1,,HSE Dublin & Midlands
22/05/2023,Tallaght University Hospital,15,0,15,6,39,1,,HSE Dublin & Midlands
22/05/2023,St Luke's General Hospital Kilkenny,8,0,8,34,11,3,,
22/05/2023,St. Vincent's University Hospital,15,0,15,20,39,2,,HSE Dublin & South East
22/05/2023,Tipperary University Hospital,11,0,11,15,1,3,,HSE Dublin & South East
22/05/2023,HSE Dublin and Midlands Total,111,15,126,88,167,24,0,
22/05/2023,Wexford General Hospital,0,2,2,2,5,,,HSE Dublin & South East
22/05/2023,Cork University Hospital,35,11,46,28,46,12,,HSE South West
22/05/2023,Mercy University Hospital,14,0,14,8,25,4,,HSE South West
22/05/2023,UH Kerry,13,,13,0,17,2,,HSE South West
22/05/2023,UH Limerick,14,37,51,26,13,1,,HSE Mid West
22/05/2023,Galway University Hospital,32,4,36,22,31,15,,HSE West & North West
22/05/2023,Letterkenny University Hospital,6,,6,2,13,1,,HSE West & North West
22/05/2023,HSE Dublin and South East Total,114,54,168,88,170,35,0,
22/05/2023,Portiuncula University Hospital,3,0,3,0,4,1,,HSE West & North West
22/05/2023,Sligo University Hospital,6,17,23,11,9,12,,HSE West & North West
22/05/2023,National Total,312,104,416,236,475,93,Unnamed: 20_level_1,
23/05/2023,Cavan General Hospital,17,2,19,4,2,3,,HSE Dublin & North East
23/05/2023,Connolly Hospital,0,0,0,15,11,,,HSE Dublin & North East
23/05/2023,Mater Misericordiae University Hospital,27,,27,0,40,4,,HSE Dublin & North East
23/05/2023,Our Lady of Lourdes Hospital,12,2,14,17,27,,,HSE Dublin & North East
23/05/2023,Our Lady's Hospital Navan,3,0,3,0,3,,,HSE Dublin & North East
23/05/2023,CHI at Crumlin,11,,11,,1,,,HSE Dublin & Midlands
23/05/2023,CHI at Tallaght,0,,0,,1,,,HSE Dublin & Midlands
23/05/2023,HSE Dublin and North East Total,80,4,84,36,103,7,0,
23/05/2023,MRH Mullingar,8,,8,0,0,,,HSE Dublin & Midlands
23/05/2023,MRH Portlaoise,4,0,4,0,7,,,HSE Dublin & Midlands
23/05/2023,MRH Tullamore,0,0,0,7,6,,,HSE Dublin & Midlands
23/05/2023,Naas General Hospital,9,4,13,4,6,2,,HSE Dublin & Midlands
23/05/2023,St. James's Hospital,43,0,43,0,53,12,,HSE Dublin & Midlands
23/05/2023,Tallaght University Hospital,29,0,29,12,37,3,,HSE Dublin & Midlands
23/05/2023,St Luke's General Hospital Kilkenny,3,2,5,29,13,,,
23/05/2023,St. Vincent's University Hospital,26,0,26,20,39,7,,HSE Dublin & South East
23/05/2023,Tipperary University Hospital,11,0,11,15,1,3,,HSE Dublin & South East
23/05/2023,HSE Dublin and Midlands Total,142,6,148,87,166,28,0,
23/05/2023,Wexford General Hospital,6,4,10,11,6,,,HSE Dublin & South East
23/05/2023,Cork University Hospital,33,12,45,33,44,8,,HSE South West
23/05/2023,Mercy University Hospital,17,0,17,8,22,5,,HSE South West
23/05/2023,UH Kerry,8,0,8,10,17,1,,HSE South West
23/05/2023,UH Limerick,17,37,54,38,12,2,,HSE Mid West
23/05/2023,Galway University Hospital,25,9,34,21,28,6,,HSE West & North West
23/05/2023,Letterkenny University Hospital,2,4,6,6,11,1,,HSE West & North West
23/05/2023,HSE Dublin and South East Total,108,66,174,127,160,23,0,
23/05/2023,Portiuncula University Hospital,0,0,0,1,3,,,HSE West & North West
23/05/2023,Sligo University Hospital,7,16,23,11,9,10,,HSE West & North West
23/05/2023,National Total,346,103,449,262,449,74,Unnamed: 20_level_1,
24/05/2023,Cavan General Hospital,19,2,21,6,2,5,,HSE Dublin & North East
24/05/2023,Connolly Hospital,0,0,0,12,11,,,HSE Dublin & North East
24/05/2023,Mater Misericordiae University Hospital,21,,21,0,40,3,,HSE Dublin & North East
24/05/2023,Our Lady of Lourdes Hospital,16,1,17,13,28,2,,HSE Dublin & North East
24/05/2023,Our Lady's Hospital Navan,0,0,0,0,3,,,HSE Dublin & North East
24/05/2023,CHI at Crumlin,7,,7,,1,,,HSE Dublin & Midlands
24/05/2023,CHI at Tallaght,0,,0,,1,,,HSE Dublin & Midlands
24/05/2023,HSE Dublin and North East Total,63,3,66,31,108,10,0,
24/05/2023,MRH Mullingar,6,0,6,0,0,2,,HSE Dublin & Midlands
24/05/2023,MRH Portlaoise,3,0,3,0,5,,,HSE Dublin & Midlands
24/05/2023,MRH Tullamore,0,0,0,11,4,,,HSE Dublin & Midlands
24/05/2023,Naas General Hospital,-1,3,2,3,8,,,HSE Dublin & Midlands
24/05/2023,St. James's Hospital,25,0,25,3,52,8,,HSE Dublin & Midlands
24/05/2023,Tallaght University Hospital,23,,23,13,32,3,,HSE Dublin & Midlands
24/05/2023,St Luke's General Hospital Kilkenny,9,0,9,30,13,1,,
24/05/2023,St. Vincent's University Hospital,31,,31,22,42,11,,HSE Dublin & South East
24/05/2023,Tipperary University Hospital,18,,18,12,2,5,,HSE Dublin & South East
24/05/2023,HSE Dublin and Midlands Total,115,3,118,94,162,31,0,
24/05/2023,Wexford General Hospital,7,6,13,7,6,7,,HSE Dublin & South East
24/05/2023,Cork University Hospital,26,7,33,24,44,9,,HSE South West
24/05/2023,Mercy University Hospital,11,0,11,8,19,2,,HSE South West
24/05/2023,UH Kerry,15,0,15,13,17,2,,HSE South West
24/05/2023,UH Limerick,23,39,62,34,13,7,,HSE Mid West
24/05/2023,Galway University Hospital,25,11,36,22,25,9,,HSE West & North West
24/05/2023,Letterkenny University Hospital,4,8,12,0,8,2,,HSE West & North West
24/05/2023,HSE Dublin and South East Total,111,71,182,108,151,38,0,
24/05/2023,Portiuncula University Hospital,0,0,0,0,3,,,HSE West & North West
24/05/2023,Sligo University Hospital,10,16,26,12,9,11,,HSE West & North West
24/05/2023,National Total,304,103,407,245,444,97,Unnamed: 20_level_1,
25/05/2023,Cavan General Hospital,0,0,0,3,2,,,HSE Dublin & North East
25/05/2023,Connolly Hospital,0,0,0,10,11,,,HSE Dublin & North East
25/05/2023,Mater Misericordiae University Hospital,17,,17,0,44,1,,HSE Dublin & North East
25/05/2023,Our Lady of Lourdes Hospital,14,1,15,13,29,,,HSE Dublin & North East
25/05/2023,Our Lady's Hospital Navan,2,0,2,0,3,,,HSE Dublin & North East
25/05/2023,CHI at Crumlin,5,,5,2,1,1,,HSE Dublin & Midlands
25/05/2023,CHI at Tallaght,1,,1,,1,,,HSE Dublin & Midlands
25/05/2023,HSE Dublin and North East Total,39,1,40,28,110,2,0,
25/05/2023,MRH Mullingar,9,0,9,0,0,1,,HSE Dublin & Midlands
25/05/2023,MRH Portlaoise,0,0,0,7,7,,,HSE Dublin & Midlands
25/05/2023,MRH Tullamore,0,0,0,5,5,,,HSE Dublin & Midlands
25/05/2023,Naas General Hospital,2,1,3,1,10,,,HSE Dublin & Midlands
25/05/2023,St. James's Hospital,31,,31,4,52,8,,HSE Dublin & Midlands
25/05/2023,Tallaght University Hospital,26,0,26,13,35,3,,HSE Dublin & Midlands
25/05/2023,St Luke's General Hospital Kilkenny,6,0,6,26,10,,,
25/05/2023,St. Vincent's University Hospital,23,,23,25,41,10,,HSE Dublin & South East
25/05/2023,Tipperary University Hospital,21,0,21,12,5,11,,HSE Dublin & South East
25/05/2023,HSE Dublin and Midlands Total,118,3,121,93,169,33,0,
25/05/2023,Wexford General Hospital,4,0,4,5,6,1,,HSE Dublin & South East
25/05/2023,Cork University Hospital,33,7,40,25,47,6,,HSE South West
25/05/2023,Mercy University Hospital,8,,8,8,18,1,,HSE South West
25/05/2023,UH Kerry,12,0,12,13,16,,,HSE South West
25/05/2023,UH Limerick,21,35,56,39,12,5,,HSE Mid West
25/05/2023,Galway University Hospital,25,,25,14,30,2,,HSE West & North West
25/05/2023,Letterkenny University Hospital,9,7,16,0,9,2,,HSE West & North West
25/05/2023,HSE Dublin and South East Total,112,49,161,104,157,17,0,
25/05/2023,Portiuncula University Hospital,0,0,0,0,4,,,HSE West & North West
25/05/2023,Sligo University Hospital,6,10,16,11,9,7,,HSE West & North West
25/05/2023,National Total,286,63,349,236,458,62,Unnamed: 20_level_1,
26/05/2023,Cavan General Hospital,9,2,11,4,2,,,HSE Dublin & North East
26/05/2023,Connolly Hospital,0,0,0,8,11,,,HSE Dublin & North East
26/05/2023,Mater Misericordiae University Hospital,9,,9,0,40,1,,HSE Dublin & North East
26/05/2023,Our Lady of Lourdes Hospital,22,1,23,15,29,,,HSE Dublin & North East
26/05/2023,Our Lady's Hospital Navan,3,,3,4,2,,,HSE Dublin & North East
26/05/2023,CHI at Crumlin,6,,6,,1,1,,HSE Dublin & Midlands
26/05/2023,CHI at Tallaght,1,,1,,1,,,HSE Dublin & Midlands
26/05/2023,HSE Dublin and North East Total,56,3,59,31,103,2,0,
26/05/2023,MRH Mullingar,6,0,6,0,0,,,HSE Dublin & Midlands
26/05/2023,MRH Portlaoise,7,0,7,0,8,,,HSE Dublin & Midlands
26/05/2023,MRH Tullamore,0,0,0,4,3,,,HSE Dublin & Midlands
26/05/2023,Naas General Hospital,0,0,0,0,8,,,HSE Dublin & Midlands
26/05/2023,St. James's Hospital,19,0,19,0,54,1,,HSE Dublin & Midlands
26/05/2023,Tallaght University Hospital,17,0,17,13,35,5,,HSE Dublin & Midlands
26/05/2023,St Luke's General Hospital Kilkenny,8,0,8,24,11,,,
26/05/2023,St. Vincent's University Hospital,24,0,24,0,41,4,,HSE Dublin & South East
26/05/2023,Tipperary University Hospital,21,,21,12,6,9,,HSE Dublin & South East
26/05/2023,HSE Dublin and Midlands Total,102,6,108,53,170,19,0,
26/05/2023,Wexford General Hospital,0,0,0,0,7,,,HSE Dublin & South East
26/05/2023,Cork University Hospital,16,11,27,26,48,3,,HSE South West
26/05/2023,Mercy University Hospital,8,,8,8,23,,,HSE South West
26/05/2023,UH Kerry,3,0,3,12,17,,,HSE South West
26/05/2023,UH Limerick,20,35,55,41,12,7,,HSE Mid West
26/05/2023,Galway University Hospital,30,9,39,22,31,4,,HSE West & North West
26/05/2023,Letterkenny University Hospital,4,5,9,0,10,3,,HSE West & North West
26/05/2023,HSE Dublin and South East Total,81,60,141,109,171,17,0,
26/05/2023,Portiuncula University Hospital,1,0,1,0,5,,,HSE West & North West
26/05/2023,Sligo University Hospital,10,11,21,12,9,5,,HSE West & North West
26/05/2023,National Total,266,80,346,205,466,44,Unnamed: 20_level_1,
27/05/2023,Cavan General Hospital,-2,2,0,6,2,,,HSE Dublin & North East
27/05/2023,Connolly Hospital,0,0,0,11,11,,,HSE Dublin & North East
27/05/2023,Mater Misericordiae University Hospital,6,,6,0,42,,,HSE Dublin & North East
27/05/2023,Our Lady of Lourdes Hospital,8,2,10,13,31,,,HSE Dublin & North East
27/05/2023,Our Lady's Hospital Navan,0,0,0,0,2,,,HSE Dublin & North East
27/05/2023,CHI at Crumlin,2,,2,,1,,,HSE Dublin & Midlands
27/05/2023,CHI at Tallaght,2,,2,,1,,,HSE Dublin & Midlands
27/05/2023,HSE Dublin and North East Total,16,4,20,30,107,0,0,
27/05/2023,MRH Mullingar,0,0,0,0,0,,,HSE Dublin & Midlands
27/05/2023,MRH Portlaoise,10,,10,0,9,1,,HSE Dublin & Midlands
27/05/2023,MRH Tullamore,0,,0,0,5,,,HSE Dublin & Midlands
27/05/2023,Naas General Hospital,0,0,0,0,8,,,HSE Dublin & Midlands
27/05/2023,St. James's Hospital,14,0,14,0,52,1,,HSE Dublin & Midlands
27/05/2023,Tallaght University Hospital,7,0,7,6,36,,,HSE Dublin & Midlands
27/05/2023,St Luke's General Hospital Kilkenny,0,0,0,3,11,,,
27/05/2023,St. Vincent's University Hospital,12,0,12,21,41,3,,HSE Dublin & South East
27/05/2023,Tipperary University Hospital,9,,9,12,6,3,,HSE Dublin & South East
27/05/2023,HSE Dublin and Midlands Total,59,0,59,42,172,8,0,
27/05/2023,Wexford General Hospital,0,0,0,0,5,,,HSE Dublin & South East
27/05/2023,Cork University Hospital,18,8,26,16,47,,,HSE South West
27/05/2023,Mercy University Hospital,10,,10,8,23,,,HSE South West
27/05/2023,UH Kerry,14,0,14,13,16,1,,HSE South West
27/05/2023,UH Limerick,9,20,29,31,11,2,,HSE Mid West
27/05/2023,Galway University Hospital,12,3,15,22,28,2,,HSE West & North West
27/05/2023,Letterkenny University Hospital,2,,2,2,10,,,HSE West & North West
27/05/2023,HSE Dublin and South East Total,65,31,96,92,163,5,0,
27/05/2023,Portiuncula University Hospital,3,,3,0,4,,,HSE West & North West
27/05/2023,Sligo University Hospital,19,,19,0,11,4,,HSE West & North West
27/05/2023,National Total,172,44,216,164,466,23,Unnamed: 20_level_1,
28/05/2023,Cavan General Hospital,-1,2,1,7,2,,,HSE Dublin & North East
28/05/2023,Connolly Hospital,0,0,0,12,11,,,HSE Dublin & North East
28/05/2023,Mater Misericordiae University Hospital,7,,7,0,42,,,HSE Dublin & North East
28/05/2023,Our Lady of Lourdes Hospital,13,1,14,20,31,,,HSE Dublin & North East
28/05/2023,Our Lady's Hospital Navan,3,,3,0,2,,,HSE Dublin & North East
28/05/2023,CHI at Crumlin,0,,0,,1,,,HSE Dublin & Midlands
28/05/2023,CHI at Tallaght,1,,1,,1,,,HSE Dublin & Midlands
28/05/2023,HSE Dublin and North East Total,23,3,26,50,107,0,0,
28/05/2023,MRH Mullingar,5,0,5,0,0,,,HSE Dublin & Midlands
28/05/2023,MRH Portlaoise,8,0,8,0,9,4,,HSE Dublin & Midlands
28/05/2023,MRH Tullamore,0,0,0,0,5,,,HSE Dublin & Midlands
28/05/2023,Naas General Hospital,0,0,0,0,8,,,HSE Dublin & Midlands
28/05/2023,St. James's Hospital,15,0,15,0,52,,,HSE Dublin & Midlands
28/05/2023,Tallaght University Hospital,7,0,7,6,36,1,,HSE Dublin & Midlands
28/05/2023,St Luke's General Hospital Kilkenny,9,0,9,8,11,3,,
28/05/2023,St. Vincent's University Hospital,14,0,14,21,41,,,HSE Dublin & South East
28/05/2023,Tipperary University Hospital,17,,17,12,6,9,,HSE Dublin & South East
28/05/2023,HSE Dublin and Midlands Total,78,0,78,47,172,17,0,
28/05/2023,Wexford General Hospital,0,0,0,0,5,,,HSE Dublin & South East
28/05/2023,Cork University Hospital,12,4,16,21,47,1,,HSE South West
28/05/2023,Mercy University Hospital,6,0,6,8,23,1,,HSE South West
28/05/2023,UH Kerry,13,0,13,12,16,4,,HSE South West
28/05/2023,UH Limerick,18,37,55,35,11,2,,HSE Mid West
28/05/2023,Galway University Hospital,14,3,17,35,28,1,,HSE West & North West
28/05/2023,Letterkenny University Hospital,3,,3,2,10,,,HSE West & North West
28/05/2023,HSE Dublin and South East Total,66,44,110,113,163,9,0,
28/05/2023,Portiuncula University Hospital,3,0,3,0,4,2,,HSE West & North West
28/05/2023,Sligo University Hospital,4,10,14,11,11,8,,HSE West & North West
28/05/2023,National Total,188,69,257,225,466,49,Unnamed: 20_level_1,
29/05/2023,Cavan General Hospital,6,2,8,6,2,,,HSE Dublin & North East
29/05/2023,Connolly Hospital,0,0,0,10,11,,,HSE Dublin & North East
29/05/2023,Mater Misericordiae University Hospital,23,,23,0,42,3,,HSE Dublin & North East
29/05/2023,Our Lady of Lourdes Hospital,28,1,29,18,31,7,,HSE Dublin & North East
29/05/2023,Our Lady's Hospital Navan,4,,4,7,2,,,HSE Dublin & North East
29/05/2023,CHI at Crumlin,9,,9,,1,,,HSE Dublin & Midlands
29/05/2023,CHI at Tallaght,1,,1,,1,,,HSE Dublin & Midlands
29/05/2023,HSE Dublin and North East Total,71,3,74,41,107,10,0,
29/05/2023,MRH Mullingar,8,0,8,0,0,2,,HSE Dublin & Midlands
29/05/2023,MRH Portlaoise,9,0,9,4,9,1,,HSE Dublin & Midlands
29/05/2023,MRH Tullamore,0,0,0,0,5,,,HSE Dublin & Midlands
29/05/2023,Naas General Hospital,5,3,8,0,8,,,HSE Dublin & Midlands
29/05/2023,St. James's Hospital,33,0,33,0,52,4,,HSE Dublin & Midlands
