Date,Hospital,ED Trolleys,Ward Trolleys,Total,Surge Capacity in Use (Full report @14:00),Delayed Transfers of Care (As of Midnight),No of Total Waiting >24hrs,No of >75+yrs Waiting >24hrs
07/05/2025,UH Limerick,20,38,58,55,5,14,
07/05/2025,HSE Mid West Total,20,38,58,55,17,14,0
07/05/2025,Galway University Hospital,13,11,24,22,47,2,
07/05/2025,Letterkenny University Hospital,12,8,20,9,49,3,
07/05/2025,Mayo University Hospital,7,16,23,15,10,9,
07/05/2025,Portiuncula University Hospital,0,0,0,0,4,,
07/05/2025,Roscommon University Hospital,,,,,7,,
07/05/2025,Sligo University Hospital,4,13,17,11,21,6,1
07/05/2025,HSE West and North West Total,36,48,84,57,138,20,1
07/05/2025,National Total,202,117,319,427,413,50,1
08/05/2025,Beaumont Hospital,0,0,0,4,20,,
08/05/2025,Cavan General Hospital,0,0,0,7,0,,
08/05/2025,Connolly Hospital,0,0,0,0,8,,
08/05/2025,Louth County Hospital,,,,,0,,
08/05/2025,Mater Misericordiae University Hospital,12,0,12,19,15,,
08/05/2025,National Orthopaedic Hospital Cappagh,,,,,0,,
08/05/2025,Our Lady of Lourdes Hospital,14,0,14,25,4,,
08/05/2025,Our Lady's Hospital Navan,0,0,0,7,1,,
08/05/2025,HSE Dublin and North East Total,26,0,26,62,48,0,0
08/05/2025,CHI at Crumlin,1,0,1,0,2,,
08/05/2025,CHI at Tallaght,1,0,1,0,0,,
08/05/2025,CHI at Temple Street,0,0,0,0,3,,
08/05/2025,MRH Mullingar,3,3,6,0,3,1,
08/05/2025,MRH Portlaoise,0,0,0,6,6,,
08/05/2025,MRH Tullamore,0,0,0,16,9,,
08/05/2025,Naas General Hospital,4,0,4,1,6,1,
08/05/2025,St. James's Hospital,8,0,8,17,21,1,
08/05/2025,St. Luke's Radiation Oncology Network,,,,,0,,
08/05/2025,Tallaght University Hospital,26,6,32,31,11,11,
08/05/2025,HSE Dublin and Midlands Total,43,9,52,71,61,14,0
08/05/2025,National Rehabilitation Hospital,,,,,10,,
08/05/2025,St. Columcille's Hospital,,,,,4,,
08/05/2025,St Luke's General Hospital Kilkenny,8,2,10,16,11,,
08/05/2025,St. Michael's Hospital,,,,,3,,
08/05/2025,St. Vincent's University Hospital,22,7,29,35,15,2,
08/05/2025,Tipperary University Hospital,7,0,7,13,11,3,
08/05/2025,UH Waterford,0,0,0,0,11,,
08/05/2025,Wexford General Hospital,0,0,0,15,8,,
08/05/2025,HSE Dublin and South East Total,37,9,46,79,73,5,0
08/05/2025,Bantry General Hospital,,,,,7,,
08/05/2025,Cork University Hospital,7,3,10,16,20,,
08/05/2025,Mallow General Hospital,,,,,1,,
08/05/2025,Mercy University Hospital,11,0,11,16,15,2,
08/05/2025,South Infirmary Victoria University Hospital,,,,,2,,
08/05/2025,UH Kerry,11,4,15,8,21,,
08/05/2025,HSE South West Total,29,7,36,40,66,2,0
08/05/2025,Ennis Hospital,,,,,4,,
08/05/2025,Nenagh Hospital,,,,,4,,
08/05/2025,St. John's Hospital Limerick,,,,,4,,
08/05/2025,UH Limerick,10,41,51,57,5,15,
08/05/2025,HSE Mid West Total,10,41,51,57,17,15,0
08/05/2025,Galway University Hospital,11,11,22,24,46,5,1
08/05/2025,Letterkenny University Hospital,9,8,17,10,51,4,
08/05/2025,Mayo University Hospital,6,16,22,15,9,10,
08/05/2025,Portiuncula University Hospital,0,0,0,0,4,,
08/05/2025,Roscommon University Hospital,,,,,9,,
08/05/2025,Sligo University Hospital,1,8,9,11,26,7,
08/05/2025,HSE West and North West Total,27,43,70,60,145,26,1
08/05/2025,National Total,172,109,281,369,410,62,1
09/05/2025,Beaumont Hospital,0,0,0,6,20,,
09/05/2025,Cavan General Hospital,11,0,11,4,0,,
09/05/2025,Connolly Hospital,0,0,0,0,6,,
09/05/2025,Louth County Hospital,,,,,0,,
09/05/2025,Mater Misericordiae University Hospital,4,0,4,0,14,,
09/05/2025,National Orthopaedic Hospital Cappagh,,,,,0,,
09/05/2025,Our Lady of Lourdes Hospital,0,0,0,26,8,,
09/05/2025,Our Lady's Hospital Navan,0,0,0,0,0,,
09/05/2025,HSE Dublin and North East Total,15,0,15,36,48,0,0
09/05/2025,CHI at Crumlin,4,0,4,0,3,,
09/05/2025,CHI at Tallaght,0,0,0,0,0,,
09/05/2025,CHI at Temple Street,0,0,0,0,3,,
09/05/2025,MRH Mullingar,1,0,1,0,3,,
09/05/2025,MRH Portlaoise,0,0,0,0,4,,
09/05/2025,MRH Tullamore,0,0,0,0,9,,
09/05/2025,Naas General Hospital,3,0,3,3,7,,
09/05/2025,St. James's Hospital,7,0,7,7,24,,
09/05/2025,St. Luke's Radiation Oncology Network,,,,,0,,
09/05/2025,Tallaght University Hospital,24,2,26,29,11,12,
09/05/2025,HSE Dublin and Midlands Total,39,2,41,39,64,12,0
09/05/2025,National Rehabilitation Hospital,,,,,10,,
09/05/2025,St. Columcille's Hospital,,,,,4,,
09/05/2025,St Luke's General Hospital Kilkenny,3,6,9,15,11,,
09/05/2025,St. Michael's Hospital,,,,,3,,
09/05/2025,St. Vincent's University Hospital,22,0,22,35,14,3,
09/05/2025,Tipperary University Hospital,2,0,2,12,12,1,
09/05/2025,UH Waterford,0,0,0,0,12,,
09/05/2025,Wexford General Hospital,2,0,2,17,9,,
09/05/2025,HSE Dublin and South East Total,29,6,35,79,75,4,0
09/05/2025,Bantry General Hospital,,,,,6,,
09/05/2025,Cork University Hospital,9,3,12,15,19,1,
09/05/2025,Mallow General Hospital,,,,,3,,
09/05/2025,Mercy University Hospital,10,2,12,16,18,2,
09/05/2025,South Infirmary Victoria University Hospital,,,,,2,,
09/05/2025,UH Kerry,8,0,8,9,25,,
09/05/2025,HSE South West Total,27,5,32,40,73,3,0
09/05/2025,Ennis Hospital,,,,,4,,
09/05/2025,Nenagh Hospital,,,,,4,,
09/05/2025,St. John's Hospital Limerick,,,,,4,,
09/05/2025,UH Limerick,13,33,46,26,5,9,
09/05/2025,HSE Mid West Total,13,33,46,26,17,9,0
09/05/2025,Galway University Hospital,18,11,29,20,51,2,
09/05/2025,Letterkenny University Hospital,6,7,13,11,46,4,
09/05/2025,Mayo University Hospital,4,7,11,8,11,7,
09/05/2025,Portiuncula University Hospital,0,0,0,0,3,,
09/05/2025,Roscommon University Hospital,,,,,9,,
09/05/2025,Sligo University Hospital,2,4,6,9,26,2,
09/05/2025,HSE West and North West Total,30,29,59,48,146,15,0
09/05/2025,National Total,153,75,228,268,423,43,0
10/05/2025,Beaumont Hospital,0,0,0,4,19,,
10/05/2025,Cavan General Hospital,5,0,5,11,0,,
10/05/2025,Connolly Hospital,0,0,0,0,5,,
10/05/2025,Louth County Hospital,,,,,0,,
10/05/2025,Mater Misericordiae University Hospital,0,0,0,0,13,,
10/05/2025,National Orthopaedic Hospital Cappagh,,,,,0,,
10/05/2025,Our Lady of Lourdes Hospital,0,0,0,14,9,,
10/05/2025,Our Lady's Hospital Navan,0,0,0,0,0,,
10/05/2025,HSE Dublin and North East Total,5,0,5,29,46,0,0
10/05/2025,CHI at Crumlin,0,0,0,0,3,,
10/05/2025,CHI at Tallaght,0,0,0,0,0,,
10/05/2025,CHI at Temple Street,0,0,0,0,4,,
10/05/2025,MRH Mullingar,0,0,0,0,3,,
10/05/2025,MRH Portlaoise,5,0,5,0,4,,
10/05/2025,MRH Tullamore,0,0,0,0,8,,
10/05/2025,Naas General Hospital,1,0,1,3,9,,
10/05/2025,St. James's Hospital,1,0,1,0,21,,
10/05/2025,St. Luke's Radiation Oncology Network,,,,,0,,
10/05/2025,Tallaght University Hospital,12,0,12,10,11,2,
10/05/2025,HSE Dublin and Midlands Total,19,0,19,13,63,2,0
10/05/2025,National Rehabilitation Hospital,,,,,10,,
10/05/2025,St. Columcille's Hospital,,,,,3,,
10/05/2025,St Luke's General Hospital Kilkenny,1,0,1,10,11,,
10/05/2025,St. Michael's Hospital,,,,,3,,
10/05/2025,St. Vincent's University Hospital,5,0,5,34,14,,
10/05/2025,Tipperary University Hospital,0,0,0,7,15,,
10/05/2025,UH Waterford,0,0,0,0,16,,
10/05/2025,Wexford General Hospital,0,0,0,6,8,,
10/05/2025,HSE Dublin and South East Total,6,0,6,57,80,0,0
10/05/2025,Bantry General Hospital,,,,,6,,
10/05/2025,Cork University Hospital,4,1,5,2,19,,
10/05/2025,Mallow General Hospital,,,,,3,,
10/05/2025,Mercy University Hospital,5,0,5,16,15,2,1
10/05/2025,South Infirmary Victoria University Hospital,,,,,3,,
10/05/2025,UH Kerry,4,0,4,9,22,,
10/05/2025,HSE South West Total,13,1,14,27,68,2,1
10/05/2025,Ennis Hospital,,,,,4,,
10/05/2025,Nenagh Hospital,,,,,4,,
10/05/2025,St. John's Hospital Limerick,,,,,4,,
10/05/2025,UH Limerick,14,32,46,45,5,12,
10/05/2025,HSE Mid West Total,14,32,46,45,17,12,0
10/05/2025,Galway University Hospital,3,2,5,22,45,,
10/05/2025,Letterkenny University Hospital,10,7,17,1,48,,
10/05/2025,Mayo University Hospital,2,3,5,9,11,1,
10/05/2025,Portiuncula University Hospital,0,0,0,0,3,,
10/05/2025,Roscommon University Hospital,,,,,9,,
10/05/2025,Sligo University Hospital,1,7,8,9,19,1,
10/05/2025,HSE West and North West Total,16,19,35,41,135,2,0
10/05/2025,National Total,73,52,125,212,409,18,1
11/05/2025,Beaumont Hospital,0,0,0,3,19,,
11/05/2025,Cavan General Hospital,4,0,4,12,0,,
11/05/2025,Connolly Hospital,0,0,0,0,5,,
11/05/2025,Louth County Hospital,,,,,0,,
11/05/2025,Mater Misericordiae University Hospital,0,0,0,0,13,,
11/05/2025,National Orthopaedic Hospital Cappagh,,,,,0,,
11/05/2025,Our Lady of Lourdes Hospital,0,0,0,18,9,,
11/05/2025,Our Lady's Hospital Navan,0,0,0,0,0,,
11/05/2025,HSE Dublin and North East Total,4,0,4,33,46,0,0
11/05/2025,CHI at Crumlin,0,0,0,0,3,,
11/05/2025,CHI at Tallaght,0,2,2,0,0,,
11/05/2025,CHI at Temple Street,0,0,0,0,4,,
11/05/2025,MRH Mullingar,0,0,0,0,3,,
11/05/2025,MRH Portlaoise,4,0,4,0,4,,
11/05/2025,MRH Tullamore,0,0,0,0,8,,
11/05/2025,Naas General Hospital,1,0,1,8,9,,
11/05/2025,St. James's Hospital,0,0,0,7,21,,
11/05/2025,St. Luke's Radiation Oncology Network,,,,,0,,
11/05/2025,Tallaght University Hospital,12,0,12,15,11,1,
11/05/2025,HSE Dublin and Midlands Total,17,2,19,30,63,1,0
11/05/2025,National Rehabilitation Hospital,,,,,10,,
11/05/2025,St. Columcille's Hospital,,,,,3,,
11/05/2025,St Luke's General Hospital Kilkenny,2,0,2,10,11,,
11/05/2025,St. Michael's Hospital,,,,,3,,
11/05/2025,St. Vincent's University Hospital,0,0,0,34,14,,
11/05/2025,Tipperary University Hospital,4,0,4,9,15,,
11/05/2025,UH Waterford,0,0,0,0,16,,
11/05/2025,Wexford General Hospital,0,0,0,12,8,,
11/05/2025,HSE Dublin and South East Total,6,0,6,65,80,0,0
11/05/2025,Bantry General Hospital,,,,,6,,
11/05/2025,Cork University Hospital,10,1,11,0,19,,
11/05/2025,Mallow General Hospital,,,,,3,,
11/05/2025,Mercy University Hospital,5,3,8,16,15,,
11/05/2025,South Infirmary Victoria University Hospital,,,,,3,,
11/05/2025,UH Kerry,3,0,3,9,22,1,1
11/05/2025,HSE South West Total,18,4,22,25,68,1,1
11/05/2025,Ennis Hospital,,,,,4,,
11/05/2025,Nenagh Hospital,,,,,4,,
11/05/2025,St. John's Hospital Limerick,,,,,4,,
11/05/2025,UH Limerick,14,34,48,26,5,20,
11/05/2025,HSE Mid West Total,14,34,48,26,17,20,0
11/05/2025,Galway University Hospital,2,1,3,4,45,,
11/05/2025,Letterkenny University Hospital,11,5,16,28,48,,
11/05/2025,Mayo University Hospital,3,14,17,10,11,4,
11/05/2025,Portiuncula University Hospital,1,0,1,0,3,,
11/05/2025,Roscommon University Hospital,,,,,9,,
11/05/2025,Sligo University Hospital,6,7,13,9,19,4,
11/05/2025,HSE West and North West Total,23,27,50,51,135,8,0
11/05/2025,National Total,82,67,149,230,409,30,1
12/05/2025,Beaumont Hospital,6,0,6,7,19,,
12/05/2025,Cavan General Hospital,9,0,9,4,0,,
12/05/2025,Connolly Hospital,0,0,0,0,5,,
12/05/2025,Louth County Hospital,,,,,0,,
12/05/2025,Mater Misericordiae University Hospital,0,0,0,0,13,,
12/05/2025,National Orthopaedic Hospital Cappagh,,,,,0,,
12/05/2025,Our Lady of Lourdes Hospital,6,0,6,23,9,,
12/05/2025,Our Lady's Hospital Navan,0,0,0,0,0,,
12/05/2025,HSE Dublin and North East Total,21,0,21,34,46,0,0
12/05/2025,CHI at Crumlin,0,0,0,0,3,,
12/05/2025,CHI at Tallaght,1,0,1,0,0,,
12/05/2025,CHI at Temple Street,0,0,0,0,4,,
12/05/2025,MRH Mullingar,4,0,4,8,3,,
12/05/2025,MRH Portlaoise,0,0,0,0,4,,
12/05/2025,MRH Tullamore,0,0,0,0,8,,
12/05/2025,Naas General Hospital,4,0,4,7,9,,
12/05/2025,St. James's Hospital,5,0,5,7,21,,
12/05/2025,St. Luke's Radiation Oncology Network,,,,,0,,
12/05/2025,Tallaght University Hospital,11,0,11,24,11,3,
12/05/2025,HSE Dublin and Midlands Total,25,0,25,46,63,3,0
12/05/2025,National Rehabilitation Hospital,,,,,10,,
12/05/2025,St. Columcille's Hospital,,,,,3,,
12/05/2025,St Luke's General Hospital Kilkenny,7,1,8,15,11,,
12/05/2025,St. Michael's Hospital,,,,,3,,
12/05/2025,St. Vincent's University Hospital,10,0,10,34,14,,
12/05/2025,Tipperary University Hospital,5,0,5,14,15,3,
12/05/2025,UH Waterford,0,0,0,0,16,,
12/05/2025,Wexford General Hospital,0,0,0,22,8,,
12/05/2025,HSE Dublin and South East Total,22,1,23,85,80,3,0
12/05/2025,Bantry General Hospital,,,,,6,,
12/05/2025,Cork University Hospital,11,3,14,15,19,1,
12/05/2025,Mallow General Hospital,,,,,4,,
12/05/2025,Mercy University Hospital,2,5,7,16,15,2,
12/05/2025,South Infirmary Victoria University Hospital,,,,,3,,
12/05/2025,UH Kerry,4,0,4,8,22,,
12/05/2025,HSE South West Total,17,8,25,39,69,3,0
12/05/2025,Ennis Hospital,,,,,4,,
12/05/2025,Nenagh Hospital,,,,,4,,
12/05/2025,St. John's Hospital Limerick,,,,,4,,
12/05/2025,UH Limerick,14,51,65,10,5,30,
12/05/2025,HSE Mid West Total,14,51,65,10,17,30,0
12/05/2025,Galway University Hospital,13,12,25,22,45,,
12/05/2025,Letterkenny University Hospital,12,5,17,18,48,4,
12/05/2025,Mayo University Hospital,7,14,21,14,11,12,
12/05/2025,Portiuncula University Hospital,0,0,0,0,3,,
12/05/2025,Roscommon University Hospital,,,,,9,,
12/05/2025,Sligo University Hospital,1,11,12,9,19,7,
12/05/2025,HSE West and North West Total,33,42,75,63,135,23,0
12/05/2025,National Total,132,102,234,277,410,62,0
13/05/2025,Beaumont Hospital,6,0,6,7,20,,
13/05/2025,Cavan General Hospital,0,0,0,5,0,,
13/05/2025,Connolly Hospital,0,0,0,0,7,,
13/05/2025,Louth County Hospital,,,,,0,,
13/05/2025,Mater Misericordiae University Hospital,12,0,12,0,16,,
13/05/2025,National Orthopaedic Hospital Cappagh,,,,,0,,
13/05/2025,Our Lady of Lourdes Hospital,15,0,15,30,7,,
13/05/2025,Our Lady's Hospital Navan,0,0,0,0,0,,
13/05/2025,HSE Dublin and North East Total,33,0,33,42,50,0,0
13/05/2025,CHI at Crumlin,3,0,3,0,3,,
13/05/2025,CHI at Tallaght,1,0,1,0,0,,
13/05/2025,CHI at Temple Street,0,0,0,0,4,,
13/05/2025,MRH Mullingar,6,1,7,10,3,1,
13/05/2025,MRH Portlaoise,0,0,0,0,4,,
13/05/2025,MRH Tullamore,0,0,0,14,8,,
13/05/2025,Naas General Hospital,0,0,0,0,9,,
13/05/2025,St. James's Hospital,13,0,13,7,22,,
13/05/2025,St. Luke's Radiation Oncology Network,,,,,0,,
13/05/2025,Tallaght University Hospital,23,0,23,26,9,5,
13/05/2025,HSE Dublin and Midlands Total,46,1,47,57,62,6,0
13/05/2025,National Rehabilitation Hospital,,,,,10,,
13/05/2025,St. Columcille's Hospital,,,,,5,,
13/05/2025,St Luke's General Hospital Kilkenny,8,0,8,13,8,,
13/05/2025,St. Michael's Hospital,,,,,3,,
13/05/2025,St. Vincent's University Hospital,25,11,36,36,13,,
13/05/2025,Tipperary University Hospital,4,0,4,11,12,1,
13/05/2025,UH Waterford,0,0,0,0,15,,
13/05/2025,Wexford General Hospital,0,0,0,15,10,,
13/05/2025,HSE Dublin and South East Total,37,11,48,75,76,1,0
13/05/2025,Bantry General Hospital,,,,,7,,
13/05/2025,Cork University Hospital,14,6,20,28,19,,
13/05/2025,Mallow General Hospital,,,,,4,,
13/05/2025,Mercy University Hospital,3,0,3,16,13,,
13/05/2025,South Infirmary Victoria University Hospital,,,,,2,,
13/05/2025,UH Kerry,1,0,1,8,22,,
13/05/2025,HSE South West Total,18,6,24,52,67,0,0
13/05/2025,Ennis Hospital,,,,,7,,
13/05/2025,Nenagh Hospital,,,,,3,,
13/05/2025,St. John's Hospital Limerick,,,,,4,,
13/05/2025,UH Limerick,20,50,70,38,5,20,
13/05/2025,HSE Mid West Total,20,50,70,38,19,20,0
13/05/2025,Galway University Hospital,24,15,39,22,44,5,
13/05/2025,Letterkenny University Hospital,19,5,24,12,50,5,
13/05/2025,Mayo University Hospital,7,16,23,15,8,9,
13/05/2025,Portiuncula University Hospital,0,0,0,0,5,,
13/05/2025,Roscommon University Hospital,,,,,8,,
13/05/2025,Sligo University Hospital,7,1,8,9,19,,
13/05/2025,HSE West and North West Total,57,37,94,58,134,19,0
13/05/2025,National Total,211,105,316,322,408,46,0
14/05/2025,Beaumont Hospital,0,0,0,4,21,,
14/05/2025,Cavan General Hospital,9,0,9,9,0,,
14/05/2025,Connolly Hospital,0,0,0,0,6,,
14/05/2025,Louth County Hospital,,,,,0,,
14/05/2025,Mater Misericordiae University Hospital,7,0,7,11,16,,
14/05/2025,National Orthopaedic Hospital Cappagh,,,,,0,,
14/05/2025,Our Lady of Lourdes Hospital,14,0,14,28,7,,
14/05/2025,Our Lady's Hospital Navan,0,0,0,4,0,,
14/05/2025,HSE Dublin and North East Total,30,0,30,56,50,0,0
14/05/2025,CHI at Crumlin,0,0,0,0,5,,
14/05/2025,CHI at Tallaght,0,0,0,0,0,,
14/05/2025,CHI at Temple Street,1,0,1,0,3,,
14/05/2025,MRH Mullingar,1,0,1,9,3,,
14/05/2025,MRH Portlaoise,3,0,3,0,7,,
14/05/2025,MRH Tullamore,0,0,0,17,8,,
14/05/2025,Naas General Hospital,2,0,2,2,9,,
14/05/2025,St. James's Hospital,19,0,19,11,21,,
14/05/2025,St. Luke's Radiation Oncology Network,,,,,0,,
14/05/2025,Tallaght University Hospital,24,2,26,24,10,8,
14/05/2025,HSE Dublin and Midlands Total,50,2,52,63,66,8,0
14/05/2025,National Rehabilitation Hospital,,,,,9,,
14/05/2025,St. Columcille's Hospital,,,,,6,,
14/05/2025,St Luke's General Hospital Kilkenny,4,0,4,14,8,,
14/05/2025,St. Michael's Hospital,,,,,4,,
14/05/2025,St. Vincent's University Hospital,21,8,29,36,14,4,
14/05/2025,Tipperary University Hospital,2,0,2,8,13,1,
14/05/2025,UH Waterford,0,0,0,0,14,,
14/05/2025,Wexford General Hospital,1,1,2,15,8,,
14/05/2025,HSE Dublin and South East Total,28,9,37,73,76,5,0
14/05/2025,Bantry General Hospital,,,,,7,,
14/05/2025,Cork University Hospital,12,9,21,29,18,,
14/05/2025,Mallow General Hospital,,,,,3,,
14/05/2025,Mercy University Hospital,6,0,6,14,16,,
14/05/2025,South Infirmary Victoria University Hospital,,,,,2,,
14/05/2025,UH Kerry,0,0,0,11,24,,
14/05/2025,HSE South West Total,18,9,27,54,70,0,0
14/05/2025,Ennis Hospital,,,,,7,,
14/05/2025,Nenagh Hospital,,,,,4,,
14/05/2025,St. John's Hospital Limerick,,,,,5,,
14/05/2025,UH Limerick,18,50,68,36,5,17,
14/05/2025,HSE Mid West Total,18,50,68,36,21,17,0
14/05/2025,Galway University Hospital,24,13,37,21,47,2,
14/05/2025,Letterkenny University Hospital,14,6,20,10,48,3,
14/05/2025,Mayo University Hospital,12,16,28,16,8,11,
14/05/2025,Portiuncula University Hospital,0,0,0,0,5,,
14/05/2025,Roscommon University Hospital,,,,,7,,
14/05/2025,Sligo University Hospital,3,4,7,11,24,1,
14/05/2025,HSE West and North West Total,53,39,92,58,139,17,0
14/05/2025,National Total,197,109,306,340,422,47,0
15/05/2025,Beaumont Hospital,0,0,0,0,24,,
15/05/2025,Cavan General Hospital,7,0,7,8,0,,
15/05/2025,Connolly Hospital,0,0,0,0,6,,
15/05/2025,Louth County Hospital,,,,,0,,
15/05/2025,Mater Misericordiae University Hospital,4,0,4,11,12,,
15/05/2025,National Orthopaedic Hospital Cappagh,,,,,0,,
15/05/2025,Our Lady of Lourdes Hospital,9,0,9,29,7,,
15/05/2025,Our Lady's Hospital Navan,0,0,0,10,0,,
15/05/2025,HSE Dublin and North East Total,20,0,20,58,49,0,0
15/05/2025,CHI at Crumlin,1,0,1,0,5,,
15/05/2025,CHI at Tallaght,1,0,1,0,0,,
15/05/2025,CHI at Temple Street,3,0,3,0,3,,
15/05/2025,MRH Mullingar,5,0,5,9,3,,
15/05/2025,MRH Portlaoise,8,0,8,4,7,,
15/05/2025,MRH Tullamore,0,0,0,17,8,,
15/05/2025,Naas General Hospital,1,0,1,5,8,,
15/05/2025,St. James's Hospital,19,0,19,12,21,1,
15/05/2025,St. Luke's Radiation Oncology Network,,,,,0,,
15/05/2025,Tallaght University Hospital,23,1,24,25,8,7,
15/05/2025,HSE Dublin and Midlands Total,61,1,62,72,63,8,0
15/05/2025,National Rehabilitation Hospital,,,,,10,,
15/05/2025,St. Columcille's Hospital,,,,,6,,
15/05/2025,St Luke's General Hospital Kilkenny,0,0,0,10,9,,
15/05/2025,St. Michael's Hospital,,,,,4,,
15/05/2025,St. Vincent's University Hospital,21,3,24,36,13,1,
15/05/2025,Tipperary University Hospital,4,0,4,9,12,,
15/05/2025,UH Waterford,0,0,0,0,13,,
15/05/2025,Wexford General Hospital,1,0,1,12,10,,
15/05/2025,HSE Dublin and South East Total,26,3,29,67,77,1,0
15/05/2025,Bantry General Hospital,,,,,7,,
15/05/2025,Cork University Hospital,20,9,29,30,18,2,
15/05/2025,Mallow General Hospital,,,,,3,,
15/05/2025,Mercy University Hospital,7,0,7,9,16,,
15/05/2025,South Infirmary Victoria University Hospital,,,,,2,,
15/05/2025,UH Kerry,4,0,4,9,25,,
15/05/2025,HSE South West Total,31,9,40,48,71,2,0
15/05/2025,Ennis Hospital,,,,,7,,
15/05/2025,Nenagh Hospital,,,,,3,,
15/05/2025,St. John's Hospital Limerick,,,,,5,,
15/05/2025,UH Limerick,14,43,57,35,5,13,
15/05/2025,HSE Mid West Total,14,43,57,35,20,13,0
15/05/2025,Galway University Hospital,26,14,40,22,46,7,
15/05/2025,Letterkenny University Hospital,4,5,9,10,41,1,
15/05/2025,Mayo University Hospital,12,16,28,18,7,15,
15/05/2025,Portiuncula University Hospital,0,0,0,0,8,,
15/05/2025,Roscommon University Hospital,,,,,8,,
15/05/2025,Sligo University Hospital,3,4,7,10,26,,
15/05/2025,HSE West and North West Total,45,39,84,60,136,23,0
15/05/2025,National Total,197,95,292,340,416,47,0
16/05/2025,Beaumont Hospital,0,0,0,0,22,,
16/05/2025,Cavan General Hospital,2,0,2,5,0,,
16/05/2025,Connolly Hospital,0,0,0,0,6,,
16/05/2025,Louth County Hospital,,,,,0,,
16/05/2025,Mater Misericordiae University Hospital,1,0,1,11,12,,
16/05/2025,National Orthopaedic Hospital Cappagh,,,,,0,,
16/05/2025,Our Lady of Lourdes Hospital,0,0,0,25,8,,
16/05/2025,Our Lady's Hospital Navan,0,0,0,8,0,,
16/05/2025,HSE Dublin and North East Total,3,0,3,49,48,0,0
16/05/2025,CHI at Crumlin,1,0,1,0,5,,
16/05/2025,CHI at Tallaght,3,0,3,0,0,,
16/05/2025,CHI at Temple Street,1,0,1,0,3,,
16/05/2025,MRH Mullingar,2,0,2,5,3,,
16/05/2025,MRH Portlaoise,1,0,1,6,6,,
16/05/2025,MRH Tullamore,0,0,0,14,8,,
16/05/2025,Naas General Hospital,1,3,4,3,9,,
16/05/2025,St. James's Hospital,9,0,9,14,20,,
16/05/2025,St. Luke's Radiation Oncology Network,,,,,0,,
16/05/2025,Tallaght University Hospital,21,2,23,25,10,10,
16/05/2025,HSE Dublin and Midlands Total,39,5,44,67,64,10,0
16/05/2025,National Rehabilitation Hospital,,,,,10,,
16/05/2025,St. Columcille's Hospital,,,,,2,,
16/05/2025,St Luke's General Hospital Kilkenny,1,0,1,10,9,,
16/05/2025,St. Michael's Hospital,,,,,4,,
16/05/2025,St. Vincent's University Hospital,8,0,8,36,14,,
16/05/2025,Tipperary University Hospital,7,0,7,12,11,1,
16/05/2025,UH Waterford,0,0,0,0,13,,
16/05/2025,Wexford General Hospital,0,0,0,14,9,,
16/05/2025,HSE Dublin and South East Total,16,0,16,72,72,1,0
16/05/2025,Bantry General Hospital,,,,,8,,
16/05/2025,Cork University Hospital,14,4,18,22,21,1,
16/05/2025,Mallow General Hospital,,,,,1,,
16/05/2025,Mercy University Hospital,6,0,6,9,15,,
16/05/2025,South Infirmary Victoria University Hospital,,,,,2,,
16/05/2025,UH Kerry,0,0,0,11,22,,
16/05/2025,HSE South West Total,20,4,24,42,69,1,0
16/05/2025,Ennis Hospital,,,,,6,,
16/05/2025,Nenagh Hospital,,,,,3,,
16/05/2025,St. John's Hospital Limerick,,,,,5,,
16/05/2025,UH Limerick,17,35,52,34,5,10,
16/05/2025,HSE Mid West Total,17,35,52,34,19,10,0
16/05/2025,Galway University Hospital,12,15,27,22,47,6,1
16/05/2025,Letterkenny University Hospital,5,2,7,8,35,1,
16/05/2025,Mayo University Hospital,7,14,21,18,7,14,
16/05/2025,Portiuncula University Hospital,0,0,0,0,8,,
16/05/2025,Roscommon University Hospital,,,,,9,,
